Posição;Nome;Estado;"Pública ou Privada";"Posição em avaliação do Mercado";"Nota em avaliação do Mercado";"Posição em qualidade de ensino";"Nota em qualidade de ensino";"Posição em Instrução dos Professores";"Nota em Instrução dos Professores";"Posição Nota dos concluintes";"Nota dos concluintes";"Posição em Tempo de Dedicação dos Professores";"Nota em Tempo de Dedicação dos Professores";"Posição no MEC";"Nota no MEC"
426;"Faculdades Integradas Teresa D´Ávila (FATEA)";SP;Privada;0;0;393;10.64;305;5.53;484;1.65;549;3.46;;
427;"Faculdade de Pindamonhangaba (FAPI)";SP;Privada;;;394;10.63;561;3.46;112;3.46;518;3.71;;
428;"Instituto Superior de Educação Equipe (ISEE)";RS;Privada;;;395;10.62;671;2.56;338;2.36;278;5.7;;
429;"Instituto Superior de Educação de Cajazeiras (ISEC)";PB;Privada;;;396;10.6;260;5.9;496;1.59;591;3.11;;
429;"Faculdade Esamc Sorocaba (ESAMC)";SP;Privada;0;0;396;10.6;437;4.46;194;3.06;594;3.08;;
431;"Universidade Comunitária da Região de Chapecó (UNOCHAPECÓ)";SC;Pública;0;0;399;10.59;421;4.59;291;2.59;555;3.41;;
432;"Faculdade Maria Milza (FAMAM)";BA;Privada;;;400;10.58;669;2.58;;;1;8;;
433;"Faculdades Integradas Einstein de Limeira (FIEL)";SP;Privada;0;0;401;10.58;786;1.63;178;3.14;265;5.81;;
434;"Faculdade de Educação de Porto Velho (UNIRON)";RO;Privada;;;402;10.57;584;3.27;591;1.13;222;6.17;;
435;"Faculdades Integradas Claretianas (FIC)";SP;Privada;0;0;404;10.55;215;6.26;147;3.29;845;1;;
436;"Faculdade Regional da Bahia (FARB/UNIRB)";BA;Privada;;;405;10.52;397;4.79;803;0.1;287;5.63;;
436;"Faculdade de Ciências Humanas, Econômicas e da Saúde de Araguaína (FAHESA / ITPAC)";TO;Privada;0;0;405;10.52;700;2.33;412;2;219;6.19;;
438;"Instituto Superior de Educação Anglo-Americano (ISEAAFI)";PR;Privada;;;408;10.51;392;4.83;634;0.92;392;4.76;;
439;"Centro Universitário Facitec (FACITEC)";DF;Privada;;;409;10.49;167;6.65;359;2.26;775;1.58;;
439;"Faculdades Integradas Santa Cruz de Curitiba (FARESC)";PR;Privada;0;0;409;10.49;334;5.3;149;3.28;736;1.91;;
441;"Centro Universitário de Lavras (UNILAVRAS)";MG;Privada;;;411;10.48;316;5.44;414;1.99;598;3.05;;
442;"Faneesp - Faculdade Nacional de Educação e Ensino Superior do Paraná (FANEESP)";PR;Privada;;;413;10.45;685;2.45;;;1;8;;
442;"Faculdade de Educação Tecnológica do Estado do Rio de Janeiro (FAETERJ S ANT. PÁDUA)";RJ;Pública;;;413;10.45;931;0.45;412;2;1;8;;
444;"Faculdade de Educação Tecnológica do Estado do Rio de Janeiro (FAETERJ BJ ITABAPOAN)";RJ;Pública;;;415;10.42;908;0.64;457;1.78;1;8;;
445;"Instituto de Ensino Superior Santo Antônio (INESA)";SC;Privada;;;416;10.4;241;6.05;83;3.6;875;0.75;;
446;"Universidade Ibirapuera (UNIB)";SP;Privada;0;0;417;10.39;255;5.94;612;1.03;553;3.42;;
447;"Instituto Cenecista de Ensino Superior de Santo Ângelo (CNEC/IESA)";RS;Privada;;;418;10.38;326;5.36;315;2.47;658;2.55;;
448;"Centro Universitário do Cerrado-Patrocínio (UNICERP)";MG;Privada;;;419;10.36;448;4.37;375;2.18;506;3.81;;
449;"Faculdades Integradas Promove de Brasilia";DF;Privada;;;420;10.36;377;4.95;278;2.65;633;2.76;;
450;"Faculdade de São Bernardo do Campo (FASB I)";SP;Privada;0;0;421;10.34;422;4.58;247;2.8;609;2.96;;
451;"Faculdade de Tupi Paulista (CESTUPI)";SP;Privada;;;422;10.3;372;4.99;614;1.02;448;4.29;;
451;"Faculdade Network (NWK)";SP;Privada;;;422;10.3;305;5.53;303;2.53;696;2.24;;
453;"Faculdades Integradas Urubupungá (FIU)";SP;Privada;;;424;10.27;825;1.31;626;0.96;1;8;;
454;"Faculdade Panamericana de Ji-Paraná";RO;Privada;;;425;10.25;567;3.41;712;0.54;206;6.3;;
455;"Faculdade Ideal (FACI)";PA;Privada;;;426;10.24;319;5.42;186;3.1;758;1.72;;
455;"Escola Superior Madre Celeste (ESMAC)";PA;Privada;;;426;10.24;357;5.11;;;347;5.13;;
457;"Universidade do Planalto Catarinense (UNIPLAC)";SC;Pública;;;428;10.24;580;3.3;381;2.15;388;4.79;;
458;"Faculdade de Educação e Ciências Gerenciais de Sumaré (FECGS)";SP;Privada;;;429;10.23;712;2.23;;;1;8;;
459;"Faculdade Itop (ITOP)";TO;Privada;0;0;430;10.22;501;3.94;725;0.48;266;5.8;;
460;"Faculdade Integrada Metropolitana de Campinas (METROCAMP)";SP;Privada;0;0;431;10.21;183;6.52;;;521;3.69;;
461;"Faculdades Adamantinenses Integradas (FAI)";SP;Pública;;;432;10.19;559;3.47;149;3.28;551;3.44;;
462;"Faculdade Educacional de Araucária (FACEAR)";PR;Privada;;;433;10.17;503;3.93;319;2.45;509;3.79;;
463;"Centro Universitário Dinâmica das Cataratas (UDC)";PR;Privada;0;0;434;10.16;373;4.98;616;1.01;463;4.17;;
463;"Centro Universitário de Patos de Minas (UNIPAM)";MG;Privada;0;0;434;10.16;442;4.42;48;3.77;728;1.97;;
465;"Faculdade São Vicente (FASVIPA)";AL;Privada;;;436;10.14;406;4.71;819;0.02;313;5.41;;
465;"Universidade do Estado do Amapá (UEAP)";AP;Pública;0;0;436;10.14;822;1.34;659;0.8;1;8;;
467;"Faculdade Piauiense (FAP)";PI;Privada;;;438;10.12;573;3.36;536;1.4;319;5.36;;
467;"Faculdade Cenecista de Itaboraí (FACNEC)";RJ;Privada;0;0;438;10.12;473;4.17;103;3.5;670;2.45;;
469;"Faculdade Anhanguera de Joinville";SC;Privada;;;440;10.12;739;2.01;270;2.69;312;5.42;;
470;"Faculdade Porto-Alegrense (FAPA)";RS;Privada;0;0;441;10.11;186;6.5;227;2.9;880;0.71;;
470;"Centro Universitário do Planalto de Araxá (UNIARAXÁ)";MG;Privada;;;441;10.11;395;4.8;;;325;5.31;;
472;"Faculdade de Ribeirão Preto (AFARP)";SP;Privada;;;443;10.1;565;3.42;385;2.13;417;4.55;;
472;"Centro Universitário Salesiano de São Paulo (UNISAL)";SP;Privada;0;0;443;10.1;304;5.54;309;2.5;717;2.06;;
474;"Faculdades Integradas de Taquara (FACCAT)";RS;Privada;0;0;445;10.07;208;6.32;235;2.86;859;0.89;;
475;"Faculdades Integradas de Jahu (FIJ)";SP;Privada;;;446;10.05;263;5.87;138;3.33;863;0.85;;
476;"Faculdade União Araruama de Ensino S/S Ltda. (FAC-UNILAGOS)";RJ;Privada;;;448;9.99;517;3.81;536;1.4;389;4.78;;
476;"Universidade Municipal de São Caetano do Sul (USCS)";SP;Pública;;;448;9.99;61;7.51;;;667;2.48;;
476;"Faculdade Anhanguera de São Bernardo (FASBC)";SP;Privada;;;448;9.99;474;4.16;398;2.07;512;3.76;;
476;"Faculdade Brasileira (MULTIVIX)";ES;Privada;0;0;448;9.99;369;5.01;;;365;4.98;;
480;"Faculdade de Junqueirópolis (ISEJ)";SP;Privada;;;452;9.99;538;3.64;488;1.63;397;4.72;;
481;"Centro Universitário Paulistano (UNIPAULISTANA)";SP;Privada;;;453;9.98;594;3.19;696;0.62;222;6.17;;
482;"Faculdades Integradas Campos Salles (FICS)";SP;Privada;0;0;454;9.94;98;7.21;276;2.66;958;0.07;;
483;"Faculdade Mato Grosso do Sul (FACSUL)";MS;Privada;;;455;9.92;727;2.11;147;3.29;421;4.52;;
484;"Faculdade de Tecnologia de Valença (FACTIVA)";BA;Privada;;;457;9.89;754;1.89;;;1;8;;
484;"Faculdades Integradas do Norte de Minas (FUNORTE)";MG;Privada;;;457;9.89;586;3.25;550;1.33;325;5.31;;
484;"Faculdade Boas Novas de Ciências Teológicas, Sociais e Biotecnológicas (FBNCTSB)";AM;Privada;;;457;9.89;395;4.8;766;0.28;386;4.81;;
487;"Faculdade de Imperatriz (FACIMP)";MA;Privada;121;7.2;925;2.67;954;0.27;585;1.16;816;1.24;;
488;"Centro Universitário Luterano de Santarém (CEULS)";PA;Privada;0;0;460;9.86;574;3.35;710;0.55;247;5.96;;
489;"Faculdade Unida de Suzano (UNISUZ)";SP;Privada;;;462;9.84;469;4.2;223;2.92;638;2.72;;
489;"Faculdade Três Pontas (FATEP)";MG;Privada;;;462;9.84;548;3.56;155;3.25;600;3.03;;
491;"Instituto Cenecista Fayal de Ensino Superior (IFES)";SC;Privada;;;464;9.83;278;5.75;383;2.14;732;1.94;;
491;"Faculdade da Região Serrana (FARESE)";ES;Privada;;;464;9.83;402;4.75;33;3.84;816;1.24;;
491;"Faculdade de Rondônia (FARO)";RO;Privada;0;0;464;9.83;717;2.19;542;1.37;210;6.27;;
494;"Faculdade de Pato Branco (FADEP)";PR;Privada;;;469;9.81;748;1.94;264;2.72;345;5.15;;
495;"Faculdade de Itaituba (FAI)";PA;Privada;;;470;9.8;862;1.01;661;0.79;1;8;;
496;"Faculdades Opet";PR;Privada;;;471;9.8;508;3.89;350;2.3;531;3.61;;
497;"Faculdade Alves Faria (ALFA)";GO;Privada;0;0;472;9.79;729;2.09;106;3.49;458;4.21;;
497;"Faculdade Adventista de Hortolândia (FAH)";SP;Privada;;;472;9.79;383;4.9;410;2.01;619;2.88;;
499;"Centro Universitário de Sete Lagoas (UNIFEMM)";MG;Privada;;;474;9.72;81;7.35;;;680;2.37;;
500;"Faculdade de Educação e Ciências Humanas de Anicuns (FECHA)";GO;Pública;;;475;9.7;807;1.46;774;0.24;1;8;;
501;"Faculdades Integradas de Fernandópolis (FIFE)";SP;Privada;;;476;9.69;480;4.11;772;0.25;323;5.33;;
502;"Faculdade de São Vicente (FSV)";SP;Privada;;;478;9.68;595;3.18;529;1.43;354;5.07;;
503;"Faculdade Eça de Queiros (FACEQ)";SP;Privada;;;480;9.66;455;4.32;568;1.24;471;4.1;;
504;"Centro Universitário Luterano de Ji-Paraná (CEULJI/ULBRA)";RO;Privada;;;481;9.65;784;1.65;;;1;8;;
505;"Faculdade de Ciências Humanas de Vitória (FAVIX)";ES;Privada;;;483;9.63;120;7.03;;;652;2.6;;
506;"Faculdade Presidente Antônio Carlos de Ubá";MG;Privada;;;484;9.63;547;3.57;64;3.69;680;2.37;;
507;"Faculdade Victor Hugo (FVH)";MG;Privada;;;485;9.58;626;2.93;371;2.2;429;4.45;;
508;"Centro Universitário Estácio Radial de São Paulo (UNIRADIAL)";SP;Privada;;;486;9.58;233;6.12;455;1.79;765;1.67;;
508;"Centro Universitário Barão de Mauá (CBM)";SP;Privada;0;0;486;9.58;516;3.82;262;2.73;600;3.03;;
510;"Faculdade de Informática de Ouro Preto do Oeste (FIOURO)";RO;Privada;;;489;9.57;771;1.75;400;2.06;271;5.76;;
510;"Faculdade Calafiori (CALAFIORI)";MG;Privada;0;0;489;9.57;602;3.12;;;188;6.45;;
512;"Faculdade de Filosofia Ciências e Letras de Macaé (FAFIMA)";RJ;Privada;;;491;9.56;519;3.8;93;3.55;699;2.21;;
512;"Faculdade de Alta Floresta (FAF)";MT;Privada;;;491;9.56;551;3.54;433;1.9;469;4.12;;
514;"Centro Universitário de Rio Preto (UNIRP)";SP;Privada;;;493;9.55;267;5.84;;;518;3.71;;
515;"Faculdade de Presidente Prudente (FAPEPE)";SP;Privada;;;494;9.54;600;3.14;256;2.76;527;3.64;;
516;"Faculdade Joaquim Nabuco - Paulista (FJN)";PE;Privada;0;0;495;9.53;358;5.1;229;2.89;780;1.54;;
517;"Faculdades Integradas de Naviraí (FINAV)";MS;Privada;;;496;9.53;798;1.53;;;1;8;;
518;"Instituto de Ciências Sociais e Humanas (ICSH)";GO;Privada;;;497;9.52;808;1.45;809;0.07;1;8;;
518;"Faculdades Integradas de Aracruz (FAACZ)";ES;Privada;;;497;9.52;400;4.76;235;2.86;737;1.9;;
518;"Faculdade do Baixo Parnaíba (FAP)";MA;Privada;;;497;9.52;860;1.03;723;0.49;1;8;;
521;"Faculdade Metropolitana de Maringá";PR;Privada;;;500;9.5;173;6.6;;;616;2.9;;
521;"Faculdade Capivari (FUCAP)";SC;Privada;;;500;9.5;234;6.11;;;557;3.39;;
523;"Faculdade Geremário Dantas (SFNSC)";RJ;Privada;;;502;9.48;512;3.85;87;3.58;719;2.05;;
524;"Centro Universitário Amparense (UNIFIA)";SP;Privada;;;503;9.46;676;2.52;217;2.95;485;3.99;;
525;"Faculdade Metodista Granbery (FMG)";MG;Privada;0;0;504;9.45;479;4.12;97;3.53;749;1.8;;
526;"Faculdades Integradas Maria Thereza (FAMATH)";RJ;Privada;0;0;505;9.44;379;4.93;324;2.43;715;2.08;;
527;"Faculdade Promove de Janaúba";MG;Privada;;;506;9.41;793;1.57;439;1.87;246;5.97;;
527;"Centro Universitário Unirg (UNIRG)";TO;Pública;;;506;9.41;899;0.71;680;0.7;1;8;;
529;"Universidade Regional de Blumenau (FURB)";SC;Pública;0;0;508;9.4;240;6.06;344;2.33;844;1.01;0;0
530;"Faculdade das Águas Emendadas (FAE)";DF;Privada;;;509;9.39;234;6.11;;;570;3.28;;
531;"Faculdade de Educação Tecnológica do Estado do Rio de Janeiro (FAETERJ ITAPERUNA)";RJ;Pública;;;510;9.37;914;0.59;663;0.78;1;8;;
532;"Faculdade Anhanguera de Osasco (FIZO)";SP;Privada;;;511;9.37;583;3.28;533;1.41;401;4.68;;
533;"Faculdade de São Paulo (FASP)";SP;Privada;;;512;9.36;634;2.86;564;1.26;334;5.24;;
534;"Faculdade Santa Amélia (SECAL)";PR;Privada;;;513;9.33;464;4.24;252;2.78;687;2.31;;
535;"Faculdade Evangélica de Taguatinga (FE TAGUATINGA)";DF;Privada;;;514;9.31;538;3.64;817;0.03;286;5.64;;
536;"Faculdade La Salle";MT;Privada;;;515;9.3;556;3.5;81;3.61;702;2.19;;
537;"Faculdade Verde Norte (FAVENORTE)";MG;Privada;;;518;9.27;830;1.27;;;1;8;;
538;"Faculdade de Orlândia (FAO)";SP;Privada;;;520;9.23;485;4.07;66;3.68;787;1.48;;
539;"Faculdade Sinergia (SINERGIA)";SC;Privada;;;521;9.19;231;6.13;575;1.21;743;1.85;;
539;"Faculdades Integradas de Ciências Humanas, Saúde e Educação de Guarulhos (FG)";SP;Privada;0;0;521;9.19;686;2.44;492;1.61;346;5.14;;
541;"Centro Universitário da Fundação Educacional Guaxupé (UNIFEG)";MG;Privada;0;0;523;9.18;499;3.96;466;1.74;546;3.48;;
542;"Faculdade Metropolitana de Caieiras (FMC)";SP;Privada;;;524;9.17;409;4.69;291;2.59;738;1.89;;
543;"Faculdade Brasil Central (FBC)";GO;Privada;;;525;9.14;475;4.15;721;0.5;424;4.49;;
543;"Faculdade de Paulínia (FACP)";SP;Privada;;;525;9.14;321;5.4;369;2.21;781;1.53;;
545;"Faculdade Estácio Euro- Panamericana de Humanidades e Tecnologias (EUROPAN)";SP;Privada;;;527;9.13;472;4.18;556;1.3;526;3.65;;
546;"Faculdade Assis Gurgacz (FAG)";PR;Privada;0;0;529;9.11;564;3.43;647;0.86;385;4.82;;
546;"Faculdade Centro Paulista (CESI)";SP;Privada;;;529;9.11;722;2.15;46;3.78;582;3.18;;
548;"Faculdade da Escada (FAESC)";PE;Privada;;;531;9.1;680;2.49;787;0.18;190;6.43;;
549;"Faculdades Integradas São Judas Tadeu (SJT)";RS;Privada;;;532;9.08;378;4.94;217;2.95;822;1.19;;
550;"Faculdade Estácio de Sá de Vila Velha (FESVV)";ES;Privada;;;534;9.06;291;5.65;422;1.95;790;1.46;;
551;"Instituto de Ensino Superior Múltiplo (IESM)";MA;Privada;0;0;535;9.05;687;2.43;645;0.87;272;5.75;;
551;"Faculdade Cenecista de Capivari (FACECAP)";SP;Privada;;;535;9.05;432;4.5;175;3.15;797;1.4;;
553;"Faculdade de Filosofia Ciências e Letras Santa Marcelina (FAFISM)";MG;Privada;0;0;537;9.04;745;1.96;396;2.08;363;5;;
553;"Faculdade Santa Catarina (FASC)";PE;Privada;;;537;9.04;506;3.9;638;0.9;455;4.24;;
555;"Faculdades Integradas Camões (FICA)";PR;Privada;;;539;9.03;385;4.88;;;465;4.15;;
556;"Faculdade de Agudos (FAAG)";SP;Privada;;;540;9.02;772;1.74;622;0.98;206;6.3;;
557;"Faculdade dos Guararapes (FG)";PE;Privada;;;541;8.99;420;4.6;492;1.61;631;2.78;;
558;"Faculdade Anhanguera de Rondonópolis (FAR)";MT;Privada;;;542;8.98;627;2.92;803;0.1;247;5.96;;
559;"Faculdade Internacional Signorelli";RJ;Privada;0;0;545;8.95;346;5.2;231;2.88;861;0.87;;
560;"Faculdade de Itapiranga (SEI/FAI)";SC;Privada;;;546;8.94;422;4.58;297;2.56;749;1.8;;
561;"Centro de Ensino Superior Cenecista de Farroupilha (CESF)";RS;Privada;;;547;8.94;483;4.09;95;3.54;808;1.31;;
561;"Faculdade Três de Maio (SETREM)";RS;Privada;0;0;547;8.94;607;3.08;1;4;742;1.86;;
563;"Centro Universitário Metropolitano de São Paulo (UNIMESP)";SP;Privada;;;550;8.92;553;3.52;727;0.47;371;4.93;;
564;"Faculdade Anhangüera de Campinas";SP;Privada;;;551;8.92;707;2.27;342;2.34;446;4.31;;
565;"Faculdade de Educação, Administração e Tecnologia de Ibaiti (FEATI)";PR;Privada;;;552;8.88;660;2.65;190;3.08;586;3.15;;
565;"Centro Universitário La Salle do Rio de Janeiro (UNILASALLE/RJ)";RJ;Privada;0;0;552;8.88;182;6.53;620;0.99;802;1.36;;
567;"Faculdades Integradas de Várzea Grande (FIAVEC)";MT;Privada;;;554;8.83;597;3.16;750;0.36;325;5.31;;
568;"Faculdade de Pará de Minas (FAPAM)";MG;Privada;;;555;8.82;536;3.66;118;3.43;757;1.73;;
568;"Faculdades Integradas de Cacoal (UNESC)";RO;Privada;0;0;555;8.82;756;1.87;130;3.37;534;3.58;;
570;"Escola Superior de Tecnologia e Educação de Porto Ferreira (ESPF)";SP;Privada;;;557;8.81;371;5;628;0.95;621;2.86;;
571;"Faculdade do Pantanal Matogrossense (FAPAN)";MT;Privada;;;558;8.81;673;2.55;747;0.37;255;5.89;;
572;"Instituto de Ensino Superior Presidente Tancredo de Almeida Neves (IPTAN)";MG;Privada;;;559;8.79;247;6;;;629;2.79;;
573;"Instituto Superior de Educação Alvorada Plus (ISEAP)";SP;Privada;;;560;8.78;544;3.59;;;340;5.19;;
574;"Faculdade Associada Brasil (FAB)";SP;Privada;;;562;8.72;819;1.36;274;2.67;400;4.69;;
575;"Faculdade Cenecista de Vila Velha (FACEVV)";ES;Privada;;;563;8.71;496;3.98;136;3.34;798;1.39;;
575;"Faculdade de Sorriso (FAIS)";MT;Privada;;;563;8.71;633;2.87;;;262;5.84;;
577;"Faculdade de Educação de Bom Despacho (FACEB)";MG;Privada;;;565;8.68;836;1.23;128;3.38;475;4.07;;
578;"Faculdade Padre João Bagozzi (FACULDADE BAGOZZI)";PR;Privada;0;0;566;8.66;740;2;71;3.66;604;3;;
579;"Faculdade Salesiana Dom Bosco de Piracicaba (FSDB)";SP;Privada;;;567;8.63;307;5.52;221;2.93;944;0.18;;
580;"Faculdade Sul-Americana (FASAM)";GO;Privada;;;568;8.6;289;5.66;743;0.39;658;2.55;;
580;"Universidade Severino Sombra (USS)";RJ;Privada;;;568;8.6;448;4.37;262;2.73;785;1.5;;
582;"Faculdade Metropolitana (UNNESA)";RO;Privada;;;570;8.58;824;1.32;663;0.78;184;6.48;;
583;"Faculdade União Cultural do Estado de São Paulo (UCESP)";SP;Privada;;;571;8.56;811;1.43;496;1.59;298;5.54;;
584;"Faculdade Filadélfia (FAFIL)";SP;Privada;;;572;8.55;510;3.87;684;0.68;483;4;;
585;"Faculdade de Apucarana (FAP)";PR;Privada;;;573;8.52;821;1.35;132;3.36;506;3.81;;
586;"Instituto de Educação Superior de Boituva (FIB)";SP;Privada;;;574;8.51;613;3.03;472;1.71;511;3.77;;
586;"Centro Universitário São Camilo - Espírito Santo (SÃO CAMILO-ES)";ES;Privada;0;0;574;8.51;512;3.85;367;2.22;672;2.44;;
586;"Faculdade Luso-Brasileira (FALUB)";PE;Privada;;;574;8.51;527;3.73;;;389;4.78;;
586;"Faculdade de Pinhais (FAPI)";PR;Privada;;;574;8.51;505;3.91;322;2.44;705;2.16;;
590;"Faculdade Kurios (FAK)";CE;Privada;;;578;8.5;684;2.46;813;0.05;243;5.99;;
591;"Faculdade Maurício de Nassau de João Pessoa (FMN JOÃO PESSOA)";PB;Privada;;;579;8.49;385;4.88;;;531;3.61;;
591;"Faculdade de Ciências Empresariais (FACEMP)";BA;Privada;;;579;8.49;581;3.29;;;339;5.2;0;0
591;"Instituto Superior de Educação Orígenes Lessa (ISEOL)";SP;Privada;;;579;8.49;581;3.29;488;1.63;535;3.57;;
594;"Faculdade Maurício de Nassau de Salvador (FMN SALVADOR)";BA;Privada;0;0;582;8.48;426;4.55;140;3.32;892;0.61;;
595;"Instituto Superior de Educação Franciscano Nossa Senhora de Fátima (FATIMA)";DF;Privada;;;583;8.46;532;3.69;791;0.16;410;4.61;;
595;"Centro Universitário de Caratinga (UNEC)";MG;Privada;;;583;8.46;666;2.6;163;3.21;646;2.65;;
597;"Faculdade de Marília (FAMAR)";SP;Privada;;;585;8.45;411;4.67;313;2.48;809;1.3;;
598;"Faculdade de Americana (FAM)";SP;Privada;;;586;8.45;374;4.97;494;1.6;739;1.88;;
598;"Faculdade Max Planck (FMP)";SP;Privada;;;586;8.45;766;1.79;68;3.67;605;2.99;0;0
600;"Faculdade de Araraquara (FARA)";SP;Privada;;;588;8.44;341;5.24;;;580;3.2;;
601;"Escola Superior Aberta do Brasil (ESAB)";ES;Privada;0;0;589;8.43;427;4.54;402;2.05;744;1.84;;
601;"Faculdade De Tecnologia, Educação Superior E Profissional (FATESP)";PI;Privada;;;589;8.43;934;0.43;;;1;8;;
603;"Faculdade Paraíso (FAP)";RJ;Privada;;;591;8.42;310;5.49;305;2.52;917;0.41;;
604;"Faculdade Centro Paulistano";SP;Privada;;;592;8.4;579;3.31;651;0.84;453;4.25;;
605;"Universidade da Região da Campanha (URCAMP)";RS;Privada;;;593;8.37;664;2.62;486;1.64;470;4.11;;
606;"Faculdade Sagrada Família (FASF)";PR;Privada;;;594;8.35;445;4.4;315;2.47;787;1.48;;
607;"Faculdade Integrado de Campo Mourão (CEI)";PR;Privada;;;595;8.35;844;1.16;338;2.36;383;4.83;;
607;"Faculdade São Marcos (FASAMAR)";TO;Privada;0;0;595;8.35;750;1.92;;;190;6.43;;
607;"Faculdade de Itapecerica da Serra (FIT)";SP;Privada;0;0;595;8.35;284;5.7;778;0.22;673;2.43;;
610;"Faculdade Cenecista Ilha do Governador (FACIG)";RJ;Privada;;;598;8.34;559;3.47;237;2.85;722;2.02;;
610;"Faculdade de Ciências, Educação e Teologia do Norte do Brasil (FACETEN)";RR;Privada;;;598;8.34;462;4.26;789;0.17;494;3.91;;
610;"Faculdade Santa Izildinha (FIESI)";SP;Privada;;;598;8.34;711;2.24;474;1.7;435;4.4;;
613;"Centro Universitário Anhangüera (UNIFIAN)";SP;Privada;;;601;8.33;777;1.7;599;1.09;298;5.54;;
614;"Faculdade Cidade de Coromandel (FCC)";MG;Privada;;;602;8.31;951;0.29;276;2.66;319;5.36;;
615;"Faculdades Integradas Rio Branco (FRB)";SP;Privada;;;603;8.31;261;5.89;;;674;2.42;;
616;"Faculdade Anhangüera de São José";SP;Privada;;;604;8.3;845;1.15;151;3.27;498;3.88;;
616;"Instituto de Ensino Superior de Bauru (IESB)";SP;Privada;;;604;8.3;488;4.05;466;1.74;663;2.51;;
618;"Faculdade Álvares de Azevedo (FAATESP)";SP;Privada;;;606;8.3;734;2.05;212;2.97;570;3.28;;
619;"Faculdade Castelo Branco (FCB)";ES;Privada;;;607;8.29;683;2.47;408;2.02;508;3.8;;
620;"Centro Universitário Anhanguera (UNIA)";SP;Privada;0;0;608;8.28;818;1.37;509;1.53;317;5.38;;
621;"Universidade do Tocantins (UNITINS)";TO;Pública;;;609;8.28;962;0.2;807;0.08;1;8;;
622;"Faculdade Bertioga (FABE)";SP;Privada;;;610;8.24;511;3.86;256;2.76;771;1.62;;
623;"Instituto de Ciências Sociais e Humanas (INCISOH)";MG;Privada;;;611;8.23;593;3.2;784;0.19;382;4.84;;
624;"Faculdade de Educação de Colorado do Oeste (FAEC)";RO;Privada;;;612;8.21;742;1.99;706;0.57;284;5.65;;
625;"Instituto Superior de Educação Ateneu (ISEAT)";ES;Privada;;;613;8.2;695;2.37;735;0.43;315;5.4;;
626;"Faculdades Integradas de Botucatu (UNIFAC)";SP;Privada;;;614;8.19;335;5.29;422;1.95;851;0.95;;
627;"Faculdades da Fundação de Ensino de Mococa (FAFEM)";SP;Pública;;;615;8.18;533;3.68;342;2.34;705;2.16;;
628;"Faculdade de Sorocaba";SP;Privada;;;616;8.17;459;4.28;431;1.91;727;1.98;;
629;"Centro Técnico-Educacional Superior do Oeste Paranaense (CTESOP)";PR;Privada;0;0;617;8.15;675;2.53;614;1.02;411;4.6;;
630;"Faculdade de Ciências e Tecnologia de Birigui (FATEB)";SP;Pública;;;618;8.12;197;6.41;519;1.48;938;0.23;;
631;"Faculdades Magsul (FAMAG)";MS;Privada;;;619;8.12;639;2.82;387;2.12;582;3.18;0;0
632;"Instituto Superior de Educação Campo Limpo Paulista (ISECAMP)";SP;Privada;;;620;8.06;453;4.33;548;1.34;678;2.39;;
633;"Faculdade de Ciências Educacionais e Sistemas Integrados (FACESI)";PR;Privada;;;621;8.06;753;1.9;554;1.31;381;4.85;;
634;"Faculdade Zacarias de Góes (FAZAG)";BA;Privada;;;622;8.05;792;1.58;752;0.35;228;6.12;;
635;"Faculdade de Educação Ciências e Letras Don Domênico (FECLE)";SP;Privada;0;0;623;8.04;297;5.6;468;1.73;880;0.71;;
636;"Faculdades de Dracena";SP;Privada;;;624;8.03;586;3.25;287;2.61;704;2.17;;
637;"Faculdade da Cidade de Santa Luzia (FACSAL)";MG;Privada;;;625;8.02;546;3.58;334;2.38;717;2.06;;
637;"Instituto Superior de Ciências Humanas e Sociais Anísio Teixeira (ISAT)";RJ;Privada;;;625;8.02;451;4.35;68;3.67;;;;
637;"Faculdade Piauiense (FAP)";PI;Privada;;;625;8.02;351;5.16;;;621;2.86;;
640;"Faculdade De Educação Regional Serrana (FUNPAC)";ES;Privada;;;628;8;;;;;1;8;;
641;"Faculdade União Bandeirante (FUBSJ)";SC;Privada;;;629;7.98;493;4.01;;;487;3.97;;
642;"Faculdade de Ciências Agrárias e Exatas de Primavera do Leste";MT;Privada;;;630;7.97;834;1.24;608;1.05;281;5.68;;
643;"Faculdade Anhanguera de Limeira";SP;Privada;;;631;7.96;724;2.13;507;1.54;448;4.29;;
644;"Faculdade Venda Nova do Imigrante (FAVENI)";ES;Privada;;;633;7.96;611;3.05;367;2.22;641;2.69;;
645;"Faculdade Anhanguera de Cascavel (FACIAP)";PR;Privada;;;634;7.95;590;3.22;649;0.85;498;3.88;;
646;"Faculdade de Educação de Costa Rica (FECRA)";MS;Privada;;;635;7.95;692;2.39;780;0.21;321;5.35;;
647;"Faculdade de Educação de Assis (FAEDA)";SP;Privada;;;636;7.92;259;5.91;601;1.08;854;0.93;;
648;"Faculdades Integradas Regionais de Avaré (FIRA)";SP;Pública;;;637;7.91;758;1.86;655;0.82;335;5.23;;
649;"Universidade de Rio Verde (FESURV)";GO;Pública;0;0;638;7.9;738;2.02;677;0.71;342;5.17;0;0
650;"Centro Universitário Católico Salesiano Auxilium (UNISALESIANO)";SP;Privada;0;0;639;7.88;416;4.63;285;2.62;890;0.63;;
