Posição;Nome;Estado;"Pública ou Privada";"Posição em avaliação do Mercado";"Nota em avaliação do Mercado";"Posição em qualidade de ensino";"Nota em qualidade de ensino";"Posição em Instrução dos Professores";"Nota em Instrução dos Professores";"Posição Nota dos concluintes";"Nota dos concluintes";"Posição em Tempo de Dedicação dos Professores";"Nota em Tempo de Dedicação dos Professores";"Posição no MEC";"Nota no MEC"
155;"Faculdade Castelo Branco (FCB)";ES;Privada;0;0;143;6.38;177;0.85;35;3.15;133;2.38;;
156;"Faculdade José Augusto Vieira (FJAV)";SE;Privada;0;0;144;6.24;162;1.46;134;0.65;92;4.13;;
157;"Universidade Estadual de Mato Grosso do Sul (UEMS)";MS;Pública;0;0;146;5.96;106;3.74;89;1.79;179;0.43;;
158;"Faculdade Sumaré (ISES)";SP;Privada;0;0;147;5.96;122;3.09;95;1.64;160;1.23;;
159;"Faculdade Cidade de João Pinheiro (FCJP)";MG;Privada;;;148;5.95;150;1.95;;;95;4;;
160;"Universidade Castelo Branco (UCB)";RJ;Privada;0;0;151;5.85;101;3.94;111;1.23;173;0.68;;
161;"Centro Técnico-Educacional Superior do Oeste Paranaense (CTESOP)";PR;Privada;0;0;152;5.84;133;2.64;131;0.73;131;2.47;;
162;"Universidade do Oeste de Santa Catarina (UNOESC)";SC;Pública;0;0;153;5.83;131;2.72;;;116;3.11;;
163;"Universidade Anhanguera de São Paulo (UNIAN)";SP;Privada;0;0;154;5.8;137;2.48;;;111;3.32;;
164;"Universidade Alto Vale do Rio do Peixe (UNIARP)";SC;Pública;;;155;5.71;118;3.25;130;0.76;149;1.7;;
165;"Centro Universitário Anhanguera de São Paulo";SP;Privada;0;0;156;5.69;175;0.93;79;2.04;125;2.72;;
166;"Faculdade de Educação Ciências e Letras Don Domênico (FECLE)";SP;Privada;;;157;5.63;71;5.16;;;178;0.47;;
167;"Faculdade de Jandaia do Sul (FAFIJAN)";PR;Privada;;;158;5.62;144;2.19;49;2.79;174;0.64;;
168;"Faculdade de Filosofia Ciências e Letras Santa Marcelina (FAFISM)";MG;Privada;0;0;159;5.61;180;0.73;71;2.24;127;2.64;;
169;"Faculdade Santa Rita (FASAR)";MG;Privada;;;160;5.49;112;3.49;;;142;2;;
170;"Faculdade de Educação São Luís (FESL)";SP;Privada;0;0;161;5.4;154;1.79;72;2.21;156;1.4;;
171;"Faculdades Integradas de Ciências Humanas, Saúde e Educação de Guarulhos (FG)";SP;Privada;0;0;163;5.33;124;3.01;142;0.45;145;1.87;;
172;"Instituto Superior de Educação Elvira Dayrell (ISEED)";MG;Privada;;;164;5.3;187;0.45;121;0.98;98;3.87;;
173;"Instituto de Ciências Sociais e Humanas (INCISOH)";MG;Privada;;;165;5.14;181;0.69;110;1.26;114;3.19;;
