Posição;Nome;Estado;"Pública ou Privada";"Posição em avaliação do Mercado";"Nota em avaliação do Mercado";"Posição em qualidade de ensino";"Nota em qualidade de ensino";"Posição em Instrução dos Professores";"Nota em Instrução dos Professores";"Posição Nota dos concluintes";"Nota dos concluintes";"Posição em Tempo de Dedicação dos Professores";"Nota em Tempo de Dedicação dos Professores";"Posição no MEC";"Nota no MEC"
170;"Faculdade de Ensino Superior Dom Bosco (FACDOMBOSCO)";PR;Privada;;;129;11.01;278;1.88;182;1.13;1;8;;
171;"Faculdade de Ciências Biomédicas de Cacoal (FACIMED)";RO;Privada;;;130;10.98;283;1.77;177;1.21;1;8;;
172;"Centro Universitário Luterano de Palmas (CEULP)";TO;Privada;;;132;10.87;220;3.16;139;1.81;96;5.9;;
173;"Faculdade Montes Belos (FMB)";GO;Privada;;;133;10.75;192;3.78;194;0.94;90;6.03;;
173;"Centro Universitário da Fundação Educacional de Barretos (UNIFEB)";SP;Privada;;;133;10.75;34;7.27;96;2.49;318;0.99;;
175;"Centro Universitário Planalto do Distrito Federal (UNIPLAN)";DF;Privada;;;136;10.72;75;6.37;;;166;4.35;;
176;"Faculdade Assis Gurgacz (FAG)";PR;Privada;;;137;10.68;231;2.92;44;3.32;162;4.44;;
177;"Centro Universitário Barão de Mauá (CBM)";SP;Privada;;;138;10.64;80;6.25;174;1.25;221;3.14;;
178;"Faculdade de Ciências Administrativas e Contábeis de Itabira (FACCI)";MG;Privada;;;139;10.6;161;4.46;85;2.67;206;3.47;;
179;"Instituto Florence de Ensino Superior (IFES)";MA;Privada;;;140;10.59;276;1.92;211;0.67;1;8;;
180;"Faculdade Asces (ASCES)";PE;Privada;0;0;141;10.56;91;6.01;79;2.76;282;1.79;;
181;"Instituto Federal de Educação, Ciência e Tecnologia do Paraná (IFPR)";PR;Pública;;;142;10.54;268;2.1;225;0.44;1;8;;
182;"Escola Superior Da Amazônia (ESAMAZ)";PA;Privada;0;0;143;10.48;251;2.48;;;1;8;;
183;"Centro Universitário Campos de Andrade (UNIANDRADE)";PR;Privada;;;146;10.39;95;5.92;208;0.71;193;3.76;;
184;"Faculdade Unida de Campinas (FACUNICAMPS)";GO;Privada;;;147;10.26;83;6.19;;;179;4.07;;
185;"Faculdade Educacional de Francisco Beltrão (FEFB)";PR;Privada;;;150;10.16;277;1.9;93;2.54;104;5.72;;
186;"Faculdades Integradas de Ourinhos (FIO)";SP;Privada;0;0;151;10.15;178;4.09;52;3.19;233;2.87;;
187;"Centro Universitário Luterano de Ji-Paraná (CEULJI/ULBRA)";RO;Privada;;;154;9.98;288;1.66;233;0.32;1;8;;
188;"Faculdade da Aldeia de Carapicuíba (FALC)";SP;Privada;;;157;9.66;159;4.51;;;130;5.15;;
189;"Faculdades Integradas do Norte de Minas (FUNORTE)";MG;Privada;0;0;158;9.6;308;1.22;229;0.38;1;8;;
190;"Centro Universitário de Rio Preto (UNIRP)";SP;Privada;0;0;161;9.54;105;5.7;210;0.68;220;3.16;;
191;"Instituto de Ensino Superior de Londrina (INESUL)";PR;Privada;;;163;9.49;315;1.06;226;0.43;1;8;;
192;"Faculdade Anglo-Americano (FAA)";PR;Privada;0;0;164;9.47;249;2.52;104;2.37;156;4.58;;
193;"Faculdade de Ciências Sociais Aplicadas de Sinop (FACISAS)";MT;Privada;;;166;9.46;340;0.51;65;2.98;93;5.97;;
193;"Faculdade Pitágoras de Uberlândia (PIT UBERLÂNDIA)";MG;Privada;;;166;9.46;297;1.46;;;1;8;;
193;"Faculdade de Ensino e Cultura do Ceará (FAECE)";CE;Privada;;;166;9.46;252;2.45;76;2.81;173;4.2;;
196;"Faculdade de Tecnologia e Ciências (FTC SALVADOR)";BA;Privada;;;169;9.43;270;2.06;102;2.4;138;4.97;;
197;"Centro Universitário de Itajubá (FEPI)";MG;Privada;0;0;170;9.37;168;4.31;207;0.73;167;4.33;;
198;"Faculdade Presidente Antônio Carlos de Teófilo Otoni (FUNEES Teófilo Otoni)";MG;Privada;;;171;9.35;356;0.16;178;1.19;1;8;;
