Posição;Nome;Estado;"Pública ou Privada";"Posição em avaliação do Mercado";"Nota em avaliação do Mercado";"Posição em qualidade de ensino";"Nota em qualidade de ensino";"Posição em Instrução dos Professores";"Nota em Instrução dos Professores";"Posição Nota dos concluintes";"Nota dos concluintes";"Posição em Tempo de Dedicação dos Professores";"Nota em Tempo de Dedicação dos Professores";"Posição no MEC";"Nota no MEC"
434;"Universidade Nilton Lins (UNINILTONLINS)";AM;Privada;0;0;433;3.61;421;0.88;230;1.44;390;1.29;;
435;"Faculdade Global de Umuarama (FGU)";PR;Privada;;;434;3.6;399;1.25;219;1.56;419;0.79;;
436;"Instituto de Ensino Superior do Amapá (IESAP)";AP;Privada;0;0;435;3.56;470;0.05;278;0.91;314;2.6;;
437;"Faculdade Pan Americana (FPA)";PA;Privada;;;436;3.46;456;0.29;114;2.74;440;0.43;;
438;"Faculdade Vizinhança Vale do Iguaçu (VIZIVALI)";PR;Pública;;;437;3.38;415;0.98;152;2.31;460;0.09;;
439;"Faculdade Professor Dirson Maciel de Barros (FPDMB)";PE;Pública;;;438;3.35;447;0.44;;;296;2.91;;
440;"Centro de Ensino Superior de Valença (CESVA)";RJ;Privada;;;439;3.29;318;2.63;;;427;0.66;;
441;"Faculdade Anhanguera de Anápolis (FAAA)";GO;Privada;;;440;3.13;471;0.03;307;0.58;319;2.52;;
442;"Faculdades Associadas de Uberaba (FAZU)";MG;Privada;0;0;441;3.09;385;1.49;;;372;1.6;;
443;"Faculdades Integradas de Sergipe (FISE)";SE;Privada;;;442;2.89;377;1.63;;;392;1.26;;
444;"Faculdades Integradas do Vale do Ribeira (FIVR)";SP;Privada;;;443;2.84;410;1.07;235;1.39;443;0.38;;
445;"Faculdade de Ciências Sociais de Guarantã do Norte (FCSGN)";MT;Privada;;;444;2.79;466;0.12;;;310;2.67;;
446;"Faculdade de Pará de Minas (FAPAM)";MG;Privada;;;445;2.74;347;2.14;;;430;0.6;;
447;"Faculdade Anhanguera de Indaiatuba";SP;Privada;;;446;2.63;457;0.27;;;328;2.36;;
448;"Faculdade Tijucussu (TIJUCUSSU)";SP;Privada;;;447;2.45;372;1.71;;;422;0.74;;
449;"Faculdade do Vale do Jaguaribe (FVJ)";CE;Privada;0;0;448;2.44;371;1.73;;;424;0.71;;
450;"Faculdade Diadema (FAD)";SP;Privada;;;449;2.43;383;1.53;;;413;0.9;;
451;"Faculdade Evangélica Cristo Rei (FECR)";PI;Privada;;;450;2.4;418;0.93;;;380;1.47;;
452;"Faculdade Anhangüera de Campinas";SP;Privada;;;451;2.38;472;0.02;;;328;2.36;;
453;"Instituto de Ensino Superior Santo André (IESA)";SP;Privada;;;452;2.3;420;0.9;;;384;1.4;;
454;"Faculdade de Filosofia, Ciências e Letras de Duque de Caxias (FFCLDC)";RJ;Privada;;;453;2.25;368;1.78;317;0.47;;;;
455;"Faculdade de Presidente Venceslau (FAPREV)";SP;Privada;;;454;2.16;424;0.83;331;0.31;406;1.02;;
456;"Faculdade de Filosofia Ciências e Letras de São José do Rio Pardo (FFCL)";SP;Pública;;;455;2.16;450;0.39;207;1.7;461;0.07;;
457;"Faculdade de Educação Ciências e Letras de Paraíso (FECIPAR)";TO;Privada;0;0;456;1.93;469;0.07;;;357;1.86;;
458;"Faculdade de Ciências e Letras de Bragança Paulista (FESB)";SP;Pública;0;0;458;1.78;406;1.14;;;428;0.64;;
459;"Centro de Ensino Superior de Arcoverde (CESA)";PE;Pública;;;459;1.69;382;1.54;346;0.15;;;;
460;"Instituto Superior de Educação de Barretos (ISEB)";SP;Privada;;;460;1.67;449;0.41;340;0.21;404;1.05;;
461;"Faculdade de Formação de Professores de Belo Jardim (FABEJA)";PE;Pública;;;461;1.62;454;0.32;332;0.3;407;1;;
462;"Centro Universitário Amparense (UNIFIA)";SP;Privada;;;462;1.6;404;1.17;;;440;0.43;;
463;"Instituto Superior de Educação de Pesqueira (ISEP)";PE;Privada;;;463;1.13;429;0.75;325;0.38;;;;
464;"Faculdade de Formação de Professores da Mata Sul (FAMASUL)";PE;Pública;0;0;464;1.12;422;0.86;336;0.26;;;;
465;"Faculdade de Telêmaco Borba (FATEB)";PR;Privada;;;465;1.05;425;0.81;;;451;0.24;;
466;"Faculdade Arnaldo Horácio Ferreira (FAAHF)";BA;Privada;;;466;0.89;452;0.36;;;434;0.53;;
467;"Faculdade de Formação de Professores de Araripina (FAFOPA)";PE;Pública;;;467;0.88;453;0.34;311;0.54;;;;
468;"Faculdade Cenecista de Senhor do Bonfim (FACESB)";BA;Privada;;;468;0.75;464;0.15;;;430;0.6;;
469;"Faculdade de Ciências Humanas do Sertão Central (FACHUSC)";PE;Pública;;;469;0.57;468;0.09;316;0.48;;;;
470;"Faculdades Integradas de Ariquemes (FIAR)";RO;Privada;;;470;0.49;461;0.2;350;0.1;454;0.19;;
471;"Faculdades Integradas de Itararé (FAFIT-FACIC)";SP;Privada;0;0;471;0.45;455;0.31;;;457;0.14;;
472;"Faculdade de Filosofia, Ciências e Letras de Itapetininga (FFCLI)";SP;Privada;;;472;0.39;463;0.17;342;0.19;463;0.03;;
473;"Faculdade de Formação de Professores de Serra Talhada (FAFOPST)";PE;Pública;0;0;473;0.29;459;0.24;355;0.05;;;;
